text,target
శృంగార తారగా గుర్తింపు పొందిన సన్నీ ఇలాంటి పాత్రలో నటించడాన్ని కర్ణాటక రక్షణ వేదిక కార్యకర్తలు వ్యతిరేకిస్తూ ఆందోళనలు చేశారు.,0
"జయశంకర్ భూపాలపల్లి జిల్లా జెడ్పీ స్ధానం ఎస్సీ మహిళ రిజర్వేషన్ కాగా చైర్ పర్సన్ జక్కు శ్రీహర్షిణీ, వైస్ చైర్‌పర్సన్‌గా కల్లెపు శోభ ఎన్నికయ్యారు",1
"శ్రీనివాసమంగాపురంలోని శ్రీ కల్యాణ వేంకటేశ్వరస్వామివారి ఆలయంలో మూడు రోజుల పాటు జరిగిన వసంతోత్సవాలు శుక్ర‌వారం ఘనంగా ముగిశాయి.
",1
"మ్యాచ్‌ అనంతరం మీడియా సమావేశంలో మాయాంక్‌ మాట్లాడుతూ ‘మెల్‌బోర్న్‌ వేదికగా అరంగేట్రం చేయడం చాలా ప్రత్యేకంగా ఉంది.
",1
"అనంతరం మంత్రివర్గాన్ని జగన్‌ ప్రకటిస్తారు.
",1
"డాక్టర్ చినమిల్లి సత్యనారాయణరావు మాట్లాడుతూ ప్రజలు మార్పు కోరుకుంటున్నారని అది జనసేనతోనేనని ప్రజలు పవన్ ను విశ్వసిస్తున్నారని అన్నారు.
",1
"ఈ క్రమంలోనే కోహ్లి అర్థసెంచరీ పూర్తి చేసుకున్నాడు.
",1
బదులుగా డీఓ కరీంనగర్‌ 13:5 ఓవర్లలో 77 పరుగులకు కుప్పకూలింది,0
"అమరావతి: ఉరవకొండ ఎమ్మెల్యే పయ్యావుల కేశవ్ ఎమ్మెల్సీ పదవికి రాజీనామా చేశారు.
",0
"ముఖ్యంగా ప్రీ క్లైమాక్స్‌, క్లైమాక్స్‌  సన్నివేశాల్లో విజయ్‌ నటన సూపర్బ్‌ అనిపిస్తుంది.
",1
"అయినప్పటికీ చైనామన్‌ బౌలర్‌ కుల్‌దీప్‌ యాదవ్‌కు జట్టులో చోటు దక్కొచ్చని తెలుస్తోంది.
",1
"‘ముందు మనం నిజాయతీగా ఉందాం.
",1
నా పేరు సూర్య పరాజయం తర్వాత సెల్ఫ్‌ డిఫెన్స్‌లో పడిన బన్నీ కొత్త సినిమా విషయంలో ఎటూ తెచ్చుకోలేక ఇప్పటికే మూడు నెలల కాలాన్ని ఖర్చు పెట్టేసాడు.,0
"వివాదాలు పరిష్కారమైన తరువాత మిగిలిన పోస్టులకూ నియామకాలు పూర్తిచేయనున్నారు.
",1
"రజనీ నుంచే అభిమానులు ఆశించే మాస్, కమర్షియల్ అంశాలేవీ లేకుండా సినిమాను రూపొందించిన రంజిత్‌ నిరాశపరిచాడు.
",0
కథలో మంచి ఫీల్‌ ఉంది.,1
"కివీస్‌ స్టార్‌ బ్యాట్స్‌వుమన్‌ సజై బేట్స్‌ (57 పరుగులు 64 బంతుల్లో 8ఫోర్లు, 1 సిక్సర్‌), సారథి సాటర్త్‌వెయిట్‌ (66 నాటౌట్‌ 74 బంతుల్లో 9 ఫోర్లు, 1 సిక్సర్‌)లు అర్థసెంచరీలు సాధించి విజయంలో కీలకపాత్ర పోషించారు.",1
"తొలి ఇన్నింగ్స్‌ ప్రారంభించిన భారత్‌కు ఆదిలోనే గట్టి దెబ్బ తగిలింది.
",0
ఇంగ్లండ్‌ పిచ్‌లపై టీమిండియా పేసర్లు తమ శక్తికి మించి బాగా ఆడారు.,1
"కాజల్‌ చాలా బాగా నటించారు.
",1
ప్రస్తుతం టాలీవుడ్‌లోనే కాదు పక్క రాష్ట్రాలలోను మల్టీ స్టారర్‌ ట్రెండ్‌ ఊపందుకుంది.,1
"ప‌వ‌న్ నీతివంత‌మైన పాల‌న అందించ‌గ‌ల‌ర‌నే భావ‌నతోనే అధిక‌శాతం విద్యావంతులు పార్టీలో చేరార‌ని, ఇటీవ‌లి ఎన్నిక‌ల‌లో సైతం ఓట‌ర్ల‌ను ప్ర‌లోభాల‌కు గురిచేయ‌ని రాజ‌కీయాల‌ను ప్ర‌జ‌లు గ‌మ‌నించార‌ని, వారిని చైత‌న్యం చేయ‌మే ప్ర‌ధాన ల‌క్ష్యంగా ప‌వ‌న్ ముందుకు సాగుతార‌ని పార్టీలో ఓ వ‌ర్గం చెపుతోంది.
",1
